,Measured Depth m,MWD Continuous Azimuth dega,Average Hookload kkgf,RGX_RT unitless,"Gas, C1 ppm",MWD Shock Peak m/s2,Bit run number unitless,MWD Continuous Inclination dega,MWD Annulus Pressure kPa,"Gas, Iso-C5 ppm",MWD Shock Rate 1/s,DRILLTM_RT unitless,MWD Gamma Ray (API BH corrected) gAPI,Average Surface Torque kN.m,"Gas, Nor-C4 ppm",BOUNCE_RT unitless,Bit Drill Time h,Gas %,Bit Drill Distance m,Pass Name unitless,CRS1 unitless,Weight on Bit kkgf,Mud Flow In L/min,Rig Mode unitless,Active Tank Volume m3,Average Standpipe Pressure kPa,Mud Temperature Out degC,Rate of Penetration (5ft avg) m/h,Extrapolated Hole TVD m,Mud Density Out g/cm3,"Gas, Iso-C4 ppm",Mud Flow Out % %,MWD Gravity Toolface dega,Corr. Drilling Exponent unitless,NRPM_RT unitless,RHX_RT unitless,Hole Depth (TVD) m,"Gas, Nor-C5 ppm",Lag Depth (TVD) m,AJAM_MWD unitless,Total Bit Revolutions unitless,SHK3TM_RT min,Average Rotary Speed rpm,MWD Equivalent Circulating Density g/cm3,MWD Raw Gamma Ray 1/s,MWD Total Shocks unitless,MWD Stick-Slip PKtoPK RPM rpm,MWD Annulus Temperature degC,Rate of Penetration m/h,"Gas, C3 ppm",MWD Collar RPM rpm,Mud Temperature In degC,MWD Turbine RPM rpm,"Gas, C2 ppm",MWD DNI Temperature degC,Mud Density In g/cm3,MWD Shock Risk unitless,nameWellbore,name,TOFB s,H2S Average ppm,Total SPM 1/min,OSTM s,Elapsed time in-slips s,BHFG unitless,Total Strokes unitless,TOBO s,Inverse ROP s/m,HKLI kkgf,Pump 1 Strokes unitless,HKLO kkgf,Pump 3 Strokes unitless,IMWT g/cm3,Pump 2 Strokes unitless,Total Downhole RPM rpm,Pump 4 Stroke Rate 1/min,Pump 4 Strokes unitless,Bit Depth m,Hole depth (MD) m,Pump Time h,S1AC kPa,EDRT unitless,S2AC kPa,"String weight (rot,avg) kkgf",Total Hookload kkgf,DRET unitless
10052,144.018,,,,,,1,,,,,,,,,,,,,,,,,1,,,,10.840212,144.0201336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,,2782.5,77.48,1,0,1814.088,960.236220472441,22.6796185,0,24.94758035,0,1.03002791044145,0,0,0,0,144.018,144.018,182.804,0.0137895145863367,6,0.0137895145863367,0,91.62565874,459.318
10053,144.045,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054,144.17,,,,,,1,,,,,,,,,,,,,Drilling,,,,1,,,,3.4939224,144.1700952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,,113.01,3.99,1,41.752,2888.973,4400.3937007874,22.6796185,0,24.94758035,41.752,1.03002791044145,0,0.661,0,0,144.1704,144.1704,182.95,0.103421359397525,6,0.0137895145863367,0,91.62565874,459.318
10055,144.323,,,,,,1,,,,,,,,,,,,,,,,,1,,,,3.3015936,144.3200568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,326.99,3.99,1,298.5,3102.839,4228.14960629921,22.6796185,0,24.94758035,298.5,1.03002791044145,0,9.322,0,0,144.3228,144.3228,183.01,0.227526990674556,6,0.0137895145863367,0,91.62565874,459.318
10056,144.326,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,144.475,,,,,,1,,,,,,,,,,,,,,,,,1,,,,2.8495752,144.4800768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,596.01,3.99,1,459.499,3371.798,1584.05511811024,22.6796185,0,24.94758035,459.499,1.03002791044145,0,9.455,0,0,144.4752,144.4752,183.085,0.0620528156385152,6,0.0137895145863367,0,91.62565874,459.318
10058,144.503,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10059,144.628,,,,,,1,,,,,,,,,,,,,,,,,1,,,,2.6785824,144.6300384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,724.49,3.99,1,592.001,3500.029,1303.14960629921,22.6796185,0,24.94758035,592.001,1.03002791044145,0,9.7,0,0,144.6276,144.6276,183.115,0.0482633010521785,6,0.0137895145863367,0,91.62565874,459.318
10060,144.649,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,144.78,,,,,,1,,,,,,,,,,,,,,,,,1,,,,2.4496776,144.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,921.51,3.99,1,700.502,3697.193,1067.51968503937,22.6796185,0,24.94758035,700.502,1.03002791044145,0,9.439,0,0,144.78,144.78,183.175,0.0413685437590102,6,0.0137895145863367,0,91.62565874,459.318
10062,144.841,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,144.932,,,,,,1,,,,,,,,,,,,,,,,,1,,,,2.4454104,144.9299616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,929.99,3.99,1,769,3705.842,675.196850393701,22.6796185,0,24.94758035,769,1.03002791044145,0,9,0,0,144.9324,144.9324,183.175,0.0551580583453469,6,0.0206842718795051,0,91.62565874,459.318
10064,144.951,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10065,144.999,,94.6908481892188,,0,,,,,0,,,,1.0100003107941,0,,32251.849609,0,1.000000032,,,1.88647524468942,654.580018300644,,218.839996270344,376.999999143058,4.1000000000001,,,1.01000000269609,0,1,,0.75,,,145.000000068,0,145.000000068,,78116,,8,,,,,,1.8400001808,0,,14.7800000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10066,145.085,,,,,,1,,,,,,9.612,,,,,,,,,,,1,,,,2.3844504,145.0799232,,,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,992.5,3.99,1,792.665,3768.102,232.677165354331,22.6796185,0,24.94758035,792.665,1.03002791044145,0,10.008,0,0,145.0848,145.0848,183.19,0.0482633010521785,6,0.0137895145863367,0,91.62565874,459.318
10067,145.143,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,145.237,,,1001.5,,,1,,,,,,16.421,,,,,,,,,,,1,,,,2.4280368,145.2399432,,,,,,,749,,,,,,,,,4.373,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,1004.99,3.99,1,817.68,3780.893,246.259842519685,22.6796185,0,24.94758035,817.68,1.03002791044145,0,9.52,0,0,145.2372,145.2372,183.198,0.0413685437590102,6,0.0137895145863367,0,91.62565874,459.318
10069,145.265,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,145.39,,,,,,1,,,,,,4.806,,,,,,,,,,,1,,,,2.3503128,145.3899048,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,84,6,1,855.501,3881.979,373.622047244094,22.6796185,0,24.94758035,855.501,1.03002791044145,0,7.025,0,0,145.3896,145.3896,183.22,0.0275790291726734,6,0.0137895145863367,0,91.62565874,459.318
10071,145.42,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,145.542,,,,,,1,,,,,,,,,,,,,,,,,1,,,,2.5871424,145.5398664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,136.99,6,1,906.831,3934.744,504.724409448819,22.6796185,0,24.94758035,906.831,1.03002791044145,0,9.038,0,0,145.542,145.542,183.235,0.0482633010521785,6,0.0137895145863367,0,91.62565874,459.318
10073,145.554,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,145.694,,,,,,1,,,,,,,,,,,,,,,,,1,,,,4.9069752,145.6901328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,56,3,1,948.669,4007.063,410.433070866142,22.6796185,0,24.94758035,948.669,1.03002791044145,0,7.124,0,0,145.6944,145.6944,183.258,0.0413685437590102,6,0.0137895145863367,0,91.62565874,459.318
10075,145.704,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,145.847,,,,,,1,,,,,,,,,,,,,,,,,1,,,,2.7642312,145.849848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,1136.51,3,1,1332.987,5087.623,3782.48031496063,22.6796185,0,24.94758035,1332.987,1.03002791044145,0,14.025,0,0,145.8468,145.8468,183.556,0.0551580583453469,6,0.0206842718795051,0,91.62565874,459.318
10077,145.859,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10078,145.999,,92.3862873316606,1001.5,0,,1,,,0,,,14.018,4.42999956437802,0,,2496.370117,0,2.0099999424,,,3.28348622038976,890.619996797388,1,211.630004866329,48.9999989741963,4.1600000000001,3.0187392,146.0001144,1.01000000269609,0,1,,0.6,,657,146.009994492,0,146.009994492,,400,,9,,3.733,,,,7.0999999224,0,,14.8100005555557,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,0,40,1237.99,3,1,1726.998,5189.159,3878.34645669291,22.6796185,0,24.94758035,1726.998,1.03002791044145,0,12.227,0,0,145.9992,145.9992,183.586,0.0482633010521785,6,0.0137895145863367,0,91.62565874,459.318
10079,146.008,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,146.152,,,1001.5,,,1,,,,,,12.95,,,,,,,,,,,1,,,,3.0751272,146.150076,,,,,,,652.5,,,,,,,,,3.449,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,1333.01,3,1,1792.498,5284.122,644.685039370079,22.6796185,0,24.94758035,1792.498,1.03002791044145,0,13.916,0,0,146.1516,146.1516,183.616,0.0551580583453469,6,0.0137895145863367,0,91.62565874,459.318
10081,146.158,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,146.304,,,1001.5,,,1,,,,,,14.855,,,,,,,,,,,1,,,,3.2732472,146.3000376,,,,,,,650.5,,,,,,,,,3.956,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,42,2.51,1,1853.83,5373.298,604.133858267717,22.6796185,0,24.94758035,1853.83,1.03002791044145,0,11.961,0,0,146.304,146.304,183.639,0.0413685437590102,6,0.0206842718795051,0,91.62565874,459.318
10083,146.316,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,146.456,,,1001.5,,,1,,,,,,13.217,,,,,,,,,,,1,,,,3.0653736,146.4600576,,,,,,,649.5,,,,,,,,,3.52,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,8105.51,,40,164.51,2.51,1,1924.334,5495.618,693.897637795276,22.6796185,0,24.94758035,1924.334,1.03002791044145,0,12.951,0,0,146.4564,146.4564,183.669,0.0482633010521785,6,0.0137895145863367,0,91.62565874,459.318
10085,146.459,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086,146.609,,,1001.5,,,1,,,,,,11.715,,,,,,,,,,,1,,,,2.9836872,146.6100192,,,,,,,648.5,,,,,,,,,3.12,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,20.48,,40,320.51,2.51,1,2013.68,5606.82,766.141732283465,22.6796185,0,24.94758035,2013.68,1.03002791044145,0,9.032,0,0,146.6088,146.6088,183.714,0.0620528156385152,6,0.0137895145863367,0,91.62565874,459.318
10087,146.612,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10088,146.761,,,1001.5,,,1,,,,,,14.418,,,,,,,,,,,1,,,,2.936748,146.7599808,,,,,,,648.5,,,,,,,,,3.84,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,20.48,,40,363,2.51,1,2083.331,5649.167,503.740157480315,22.6796185,0,24.94758035,2083.331,1.03002791044145,0,13.8,0,0,146.7612,146.7612,183.729,0.075842330224852,6,0.0137895145863367,0,91.62565874,459.318
10089,146.767,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,146.914,,,1001.5,,,1,,,,,,12.316,,,,,,,,,,,1,,,,3.0592776,146.9099424,,,,,,,649,,,,,,,,,3.28,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,20.48,,40,389,2.51,1,2106.173,5675.319,224.803149606299,22.6796185,0,24.94758035,2106.173,1.03002791044145,0,14,0,0,146.9136,146.9136,183.736,0.0551580583453469,6,0.0206842718795051,0,91.62565874,459.318
10091,146.92,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,146.999,,93.0083148779669,,0,,,,,0,,,,6.82000019242995,0,,4135.609863,0,3.0199998528,,,2.93678289238026,890.619996797388,,223.160003587289,62.9999967111788,4.1600000000001,,,1.01000000269609,0,0,,0.87,,,147.020004156,0,147.020004156,,1178,,14,,,,,,2.220000132,0,,14.8300000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10093,147.066,,,1001.5,,,1,,,,,,11.054,,,,,,,,,,,1,,,,3.1327344,147.0699624,,,,,,,651,,,,,,,,,2.944,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,20.48,,40,400.01,2.51,1,2118.5,5686.093,121.062992125984,22.6796185,0,24.94758035,2118.5,1.03002791044145,0,13.273,0,0,147.066,147.066,183.736,0.0344737864658418,6,0.0206842718795051,0,91.62565874,459.318
10094,147.1,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10095,147.218,,,1001.5,,,1,,,,,,12.496,,,,,,,,,,,1,,,,3.2360616,147.219924,,,,,,,653,,,,,,,,,3.328,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,20.48,,40,416,2.51,1,2127.501,5702.482,89.1732283464567,22.6796185,0,24.94758035,2127.501,1.03002791044145,0,13.594,0,0,147.2184,147.2184,183.744,0.0482633010521785,6,0.0206842718795051,0,91.62565874,459.318
10096,147.221,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097,147.362,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098,147.371,,,1001.5,,,1,,,,,,12.452,,,,,,,,,,,1,,,,8.3051904,147.3698856,,,,,,,657,,,,,,,,,3.316,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,20.48,,40,19,0.99,1,2148.165,5748.223,203.740157480315,22.6796185,0,24.94758035,2148.165,1.03002791044145,0,14.402,0,0,147.3708,147.3708,183.751,0.0413685437590102,6,0.0137895145863367,0,91.62565874,459.318
10099,147.523,,,1001.5,,,1,,,,,,10.413,,,,,,,,,,,1,,,,8.7133176,147.520152,,,,,,,660.5,,,,,,,,,2.773,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,16.5,,40,106,0.99,1,2197.531,5818.805,381.692913385827,22.6796185,0,24.94758035,2197.531,1.03002791044145,0,14.298,0,0,147.5232,147.5232,183.781,0.0275790291726734,6,0.0206842718795051,0,91.62565874,459.318
10100,147.541,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,147.676,,,1001.5,,,1,,,,,,13.35,,,,,,,,,,,1,,,,9.3549216,147.6798672,,,,,,,663.5,,,,,,,,,3.556,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,16.5,,40,158.01,0.99,1,2238.837,5870.589,401.377952755906,22.6796185,0,24.94758035,2238.837,1.03002791044145,0,15.317,0,0,147.6756,147.6756,183.796,0.0344737864658418,6,0.0206842718795051,0,91.62565874,459.318
10102,147.682,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10103,147.828,,,1001.5,,,1,,,,,,10.705,,,,,,,,,,,1,,,,9.9404424,147.8301336,,,,,,,669,,,,,,,,,2.851,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,16.5,,40,212.5,0.99,1,2274.332,5925.227,349.212598425197,22.6796185,0,24.94758035,2274.332,1.03002791044145,0,14.954,0,0,147.828,147.828,183.811,0.0344737864658418,6,0.0206842718795051,0,91.62565874,459.318
10104,147.837,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105,147.98,,,1001.5,,,1,,,,,,10.127,,,,,,,,,,,1,,,,11.1139224,147.9800952,,,,,,,673.5,,,,,,,,,2.697,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,16.5,,40,62.02,1.99,1,2313.837,5989.27,389.370078740158,22.6796185,0,24.94758035,2313.837,1.03002791044145,0,15,0,0,147.9804,147.9804,183.826,0.0344737864658418,6,0.0206842718795051,0,91.62565874,459.318
10106,147.999,,96.0572643595627,,0,,1,,,0,,,,7.2599997237481,0,,4367.959961,0,4.000000128,Drilling,,0.81577317685864,890.619996797388,,213.160003605617,66.0000021360385,4.15000000000009,,,1.01000000269609,0,0,,0.51,,,147.9999998592,0,147.9999998592,,1291,,14,,,,,,15.21000006,0,,14.8400000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10107,148.133,,,1001.5,,,1,,,,,,11.5,,,,,,,,,,,1,,,,12.8835912,148.1300568,,,,,,,679.5,,,,,,,,,3.063,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,16.5,,40,105.52,1.99,1,2349.668,6032.66,352.55905511811,22.6796185,0,24.94758035,2349.668,1.03002791044145,0,14.069,0,0,148.1328,148.1328,183.841,0.0344737864658418,6,0.0206842718795051,0,91.62565874,459.318
10108,148.145,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10109,148.285,,,1001.5,,,1,,,,,,9.097,,,,,,,,,,,1,,,,12.833604,148.2900768,,,,,,,685.5,,,,,,,,,2.423,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,16.5,,40,149.51,1.99,1,2378.831,6076.668,286.811023622047,22.6796185,0,24.94758035,2378.831,1.03002791044145,0,14.727,0,0,148.2852,148.2852,183.849,0.0482633010521785,6,0.0137895145863367,0,91.62565874,459.318
10110,148.313,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10111,148.438,,,1001.5,,,1,,,,,,9.612,,,,,,,,,,,1,,,,11.5126008,148.4400384,,,,,,,689.5,,,,,,,,,2.56,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,16.5,,40,224.51,1.99,1,2418.501,6151.879,391.141732283465,22.6796185,0,24.94758035,2418.501,1.03002791044145,0,14.073,0,0,148.4376,148.4376,183.871,0.0275790291726734,6,0.0206842718795051,0,91.62565874,459.318
10112,148.447,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10113,148.59,,,1001.5,,,1,,,,,,13.217,,,,,,,,,,,1,,,,8.8431624,148.59,,,,,,,695.5,,,,,,,,,3.52,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,7.01,,40,386.02,1.99,1,2498.522,6306.51,754.133858267717,22.6796185,0,24.94758035,2498.522,1.03002791044145,0,13.793,0,0,148.59,148.59,183.916,0.0344737864658418,6,0.0137895145863367,0,91.62565874,459.318
10114,148.596,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
10115,148.742,,,1001.5,,,1,,,,,,11.535,,,,,,,,,,,1,,,,6.4946784,148.7399616,,,,,,,702.5,,,,,,,,,3.072,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,7.01,,40,627,1.99,1,2631.509,6547.227,1297.04724409449,22.6796185,0,24.94758035,2631.509,1.03002791044145,0,13.882,0,0,148.7424,148.7424,183.984,0.0344737864658418,6,0.0137895145863367,0,91.62565874,459.318
10116,148.761,,,,,,1,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,36in. Section. Combined SLB and Geoservises RT-Da - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
